student_id,name,skills
5942,Student5942,ui nestjs
5943,Student5943,nlp regression
5944,Student5944,ethical hacking regression
5945,Student5945,apache spark angular
5946,Student5946,gitlab data mining
5947,Student5947,soc pandas
5948,Student5948,statistics nodejs
5949,Student5949,grafana python
5950,Student5950,troubleshooting ansible
5951,Student5951,scada data visualization
5952,Student5952,javascript scada
5953,Student5953,iot release management
5954,Student5954,linux matlab
5955,Student5955,java security
5956,Student5956,accessibility ui
5957,Student5957,data visualization ruby
5958,Student5958,powershell logging
5959,Student5959,git data preprocessing
5960,Student5960,pycharm route53
5961,Student5961,dhcp file systems
5962,Student5962,microservices documentation
5963,Student5963,deep learning virtualization
5964,Student5964,communication systems speech recognition
5965,Student5965,regression nlp
5966,Student5966,new relic predictive modeling
5967,Student5967,iot linux
5968,Student5968,computer vision hadoop
5969,Student5969,web performance mocha
5970,Student5970,mechanical design logging
5971,Student5971,docker desktop slack
5972,Student5972,nestjs predictive modeling
5973,Student5973,ubuntu release management
5974,Student5974,innovation figma
5975,Student5975,api nlp
5976,Student5976,prometheus mobile ui
5977,Student5977,backend virtualbox
5978,Student5978,mobile ui design
5979,Student5979,eclipse mlops
5980,Student5980,autoML load balancing
5981,Student5981,vulnerability scanning visual studio
5982,Student5982,database troubleshooting
5983,Student5983,project management matlab
5984,Student5984,network architecture nodejs
5985,Student5985,azure web security
5986,Student5986,autoscaling file systems
5987,Student5987,data visualization flutter
5988,Student5988,data lakehouse typescript
5989,Student5989,matlab php
5990,Student5990,control systems gitlab ci
5991,Student5991,pandas microservices
5992,Student5992,scrum gitkraken
5993,Student5993,test automation scikit-learn
5994,Student5994,ruby file systems
5995,Student5995,sql performance optimization
5996,Student5996,graphql sass
5997,Student5997,webpack prometheus
5998,Student5998,ssl nestjs
5999,Student5999,centos cypress
6000,Student6000,websocket bootstrap
6001,Student6001,linux data lakes
6002,Student6002,helm nmap
6003,Student6003,google cloud new relic
6004,Student6004,soc model optimization
6005,Student6005,debugging zero trust
6006,Student6006,bootstrap monitoring
6007,Student6007,industrial automation helm
6008,Student6008,c dart
6009,Student6009,ux model deployment
6010,Student6010,routing security
6011,Student6011,jest grafana
6012,Student6012,embedded systems classification
6013,Student6013,typescript prometheus
6014,Student6014,tls innovation
6015,Student6015,matlab openai api
6016,Student6016,sql cybersecurity
6017,Student6017,r soc
6018,Student6018,tailwind django
6019,Student6019,data governance pair programming
6020,Student6020,load balancing r
6021,Student6021,airflow visual studio
6022,Student6022,nlp data lakes
6023,Student6023,github actions vue
6024,Student6024,mobile testing flask
6025,Student6025,terraform visual studio
6026,Student6026,cloud architecture storage management
6027,Student6027,autoscaling application security
6028,Student6028,c penetration testing
6029,Student6029,gitops load balancing
6030,Student6030,ssl vector databases
6031,Student6031,cloudfront mechanical design
6032,Student6032,matlab sql
6033,Student6033,tailwind file systems
6034,Student6034,research feature engineering
6035,Student6035,data cloudfront
6036,Student6036,speech recognition grafana
6037,Student6037,vite api integration
6038,Student6038,java tailwind
6039,Student6039,spring boot tableau
6040,Student6040,data mining react native
6041,Student6041,hyperparameter tuning push notifications
6042,Student6042,lambda javascript
6043,Student6043,seaborn sql
6044,Student6044,angular project management
6045,Student6045,miro unit testing
6046,Student6046,deep learning neural networks
6047,Student6047,api integration aws
6048,Student6048,critical thinking centos
6049,Student6049,neural networks ai ethics
6050,Student6050,graphql swift
6051,Student6051,embedded systems firebase
6052,Student6052,r documentation
6053,Student6053,snowflake pytorch
6054,Student6054,monitoring dimensionality reduction
6055,Student6055,monday vhdl
6056,Student6056,gitlab ci cypress
6057,Student6057,nosql mobile testing
6058,Student6058,design patterns kafka
6059,Student6059,bash scripting cron jobs
6060,Student6060,tableau jest
6061,Student6061,plc tcp/ip
6062,Student6062,bitbucket python
6063,Student6063,generative ai kafka
6064,Student6064,firewall android studio
6065,Student6065,terraform predictive analytics
6066,Student6066,system design trello
6067,Student6067,supervised learning swift
6068,Student6068,storage management numpy
6069,Student6069,siem laravel
6070,Student6070,spring boot flask
6071,Student6071,scikit-learn cron jobs
6072,Student6072,deep learning design
6073,Student6073,data lakes centos
6074,Student6074,websocket raspberry pi
6075,Student6075,ci/cd javascript
6076,Student6076,hadoop dimensionality reduction
6077,Student6077,typescript solidworks
6078,Student6078,nmap plc
6079,Student6079,shell scripting route53
6080,Student6080,web performance data analysis
6081,Student6081,presentation data labeling
6082,Student6082,devops scikit-learn
6083,Student6083,go virtualbox
6084,Student6084,mechanical design gitkraken
6085,Student6085,presentation in-app payments
6086,Student6086,classification speech recognition
6087,Student6087,tls firewall
6088,Student6088,windows server react native
6089,Student6089,predictive modeling data wrangling
6090,Student6090,software engineering ai ethics
6091,Student6091,macos ips
6092,Student6092,jira gitlab ci
6093,Student6093,critical thinking kafka
6094,Student6094,hadoop dotnet
6095,Student6095,new relic ips
6096,Student6096,nextjs vite
6097,Student6097,dhcp virtualbox
6098,Student6098,r ansible
6099,Student6099,gitkraken data mining
6100,Student6100,graphql asp.net
6101,Student6101,scrum wireshark
6102,Student6102,mechanical design metasploit
6103,Student6103,prometheus ec2
6104,Student6104,ansible play store
6105,Student6105,plc cloud storage
6106,Student6106,probability agile
6107,Student6107,websocket route53
6108,Student6108,google cloud apache spark
6109,Student6109,mobile testing recommendation systems
6110,Student6110,test automation github
6111,Student6111,bitbucket supervised learning
6112,Student6112,cad modeling signal processing
6113,Student6113,figma agile
6114,Student6114,responsive design network security
6115,Student6115,postman data mining
6116,Student6116,flutter data warehousing
6117,Student6117,information security tdd
6118,Student6118,cloud architecture reinforcement learning
6119,Student6119,trello jest
6120,Student6120,cron jobs redux
6121,Student6121,feature engineering communication systems
6122,Student6122,signal processing unsupervised learning
6123,Student6123,autocad network security
6124,Student6124,encryption laravel
6125,Student6125,model deployment cybersecurity
6126,Student6126,laravel storage management
6127,Student6127,bash scripting incident response
6128,Student6128,nextjs graphql
6129,Student6129,routing lua
6130,Student6130,encryption ids
6131,Student6131,application security zero trust
6132,Student6132,deep learning raspberry pi
6133,Student6133,machine learning data
6134,Student6134,frontend machine learning
6135,Student6135,information security proxy servers
6136,Student6136,transfer learning ansible
6137,Student6137,sonarqube arduino
6138,Student6138,data forensics
6139,Student6139,gitops cross-browser testing
6140,Student6140,team collaboration php
6141,Student6141,flask ids
6142,Student6142,system administration css
6143,Student6143,python database
6144,Student6144,vite nextjs
6145,Student6145,miro hadoop
6146,Student6146,anomaly detection presentation
6147,Student6147,cloud storage kafka
6148,Student6148,load balancing nlp
6149,Student6149,ddos protection gitkraken
6150,Student6150,seaborn github
6151,Student6151,software architecture full stack
6152,Student6152,business intelligence matlab
6153,Student6153,vscode sql
6154,Student6154,swift unsupervised learning
6155,Student6155,sql anomaly detection
6156,Student6156,c rust
6157,Student6157,ips redux
6158,Student6158,nodejs nmap
6159,Student6159,ansible metasploit
6160,Student6160,research docker desktop
6161,Student6161,computer vision design patterns
6162,Student6162,asp.net ssl
6163,Student6163,seaborn vector databases
6164,Student6164,oop load balancing
6165,Student6165,grafana perl
6166,Student6166,cloud storage innovation
6167,Student6167,presentation deep learning
6168,Student6168,agile plc
6169,Student6169,svelte version control
6170,Student6170,jira dart
6171,Student6171,proxy servers regression
6172,Student6172,version control forensics
6173,Student6173,jest cryptography
6174,Student6174,routing trello
6175,Student6175,chatbot prometheus
6176,Student6176,presentation oop
6177,Student6177,react native design patterns
6178,Student6178,gitops express
6179,Student6179,model optimization eclipse
6180,Student6180,load balancing performance optimization
6181,Student6181,ai ethics metasploit
6182,Student6182,integration testing monitoring
6183,Student6183,accessibility tensorflow
6184,Student6184,business intelligence recommendation systems
6185,Student6185,javascript model optimization
6186,Student6186,vite ai
6187,Student6187,seaborn gitlab ci
6188,Student6188,sql nodejs
6189,Student6189,forensics gitlab
6190,Student6190,firewall react
6191,Student6191,ids php
6192,Student6192,load balancing mobile testing
6193,Student6193,scala web security
6194,Student6194,data pipelines c#
6195,Student6195,ubuntu firebase
6196,Student6196,ai svelte
6197,Student6197,critical thinking docker desktop
6198,Student6198,metasploit macos
6199,Student6199,php security
6200,Student6200,computer vision incident response
6201,Student6201,critical thinking matplotlib
6202,Student6202,data governance perl
6203,Student6203,flutter tcp/ip
6204,Student6204,vector databases swift
6205,Student6205,research transfer learning
6206,Student6206,ai ethics powershell
6207,Student6207,aws huggingface
6208,Student6208,grafana responsive design
6209,Student6209,apache spark c
6210,Student6210,python figma
6211,Student6211,api kanban
6212,Student6212,tls matplotlib
6213,Student6213,system monitoring api development
6214,Student6214,ethical hacking macos
6215,Student6215,forensics snowflake
6216,Student6216,mocha angular
